job_id,generation,timestamp,original,n_captures
6810744474852198670,jobs_bytedance,20210921174606,https://jobs.bytedance.com/en/position/6810744474852198670/detail,1
6810744474852460814,lifeattiktok,20250718101752,https://lifeattiktok.com/search/6810744474852460814,2
6815419602466933006,careers_tiktok,20211228143058,https://careers.tiktok.com/position/6815419602466933006/detail,1
6816334344916994317,careers_tiktok,20230102170256,https://careers.tiktok.com/position/6816334344916994317/detail?spread=5MWH5CQ,3
6816719978949298446,careers_tiktok,20201217113024,https://careers.tiktok.com/position/6816719978949298446/detail,1
6823479011625240846,lifeattiktok,20250912225810,https://lifeattiktok.com/search/6823479011625240846,2
6823572338316167431,jobs_bytedance,20220719233151,https://jobs.bytedance.com/en/position/6823572338316167431/detail,1
6824480449119144199,careers_tiktok,20210503075545,https://careers.tiktok.com/position/6824480449119144199/detail,1
6825934319086209287,jobs_bytedance,20210921161732,https://jobs.bytedance.com/en/position/6825934319086209287/detail,1
6826007412098386189,careers_tiktok,20220314201658,https://careers.tiktok.com/position/6826007412098386189/detail,1
6826126856410040583,careers_tiktok,20240914162928,https://careers.tiktok.com/position/6826126856410040583/detail,1
6830867197998778631,lifeattiktok,20250929030005,https://lifeattiktok.com/search/6830867197998778631,2
6831428956546517261,jobs_bytedance,20250125233611,https://jobs.bytedance.com/en/position/6831428956546517261/detail?utm_source=Technology+Crossover+Ventures+job+board&utm_medium=getro.com&gh_src=Technology+Crossover+Ventures+job+board,1
6831987051597596941,careers_tiktok,20210503074056,https://careers.tiktok.com/position/6831987051597596941/detail,1
6832139147294837000,jobs_bytedance,20220719231519,https://jobs.bytedance.com/en/position/6832139147294837000/detail,1
6833988586028026120,careers_tiktok,20210126012003,https://careers.tiktok.com/position/6833988586028026120/detail,1
6834219212098750728,careers_tiktok,20211024151926,https://careers.tiktok.com/position/6834219212098750728/detail,1
6834664619631741192,lifeattiktok,20250907214248,https://lifeattiktok.com/search/6834664619631741192,1
6834735288917788935,careers_tiktok,20230311153226,https://careers.tiktok.com/position/6834735288917788935/detail,1
6837382710764701966,careers_tiktok,20201207194250,https://careers.tiktok.com/position/6837382710764701966/detail,1
6838419557443815693,careers_tiktok,20220523021742,https://careers.tiktok.com/position/6838419557443815693/detail,1
6838782424814651661,careers_tiktok,20230311125050,https://careers.tiktok.com/position/6838782424814651661/detail,1
6840048729111038216,lifeattiktok,20250516040441,https://lifeattiktok.com/search/6840048729111038216,2
6841014066639669517,careers_tiktok,20220926205647,https://careers.tiktok.com/position/6841014066639669517/detail,1
6841258772515277063,careers_tiktok,20230607022727,https://careers.tiktok.com/position/6841258772515277063/detail?spread=5MWH5CQ,1
6841886865471490311,jobs_bytedance,20220719233200,https://jobs.bytedance.com/en/position/6841886865471490311/detail,1
6841890213158258952,jobs_bytedance,20220719205545,https://jobs.bytedance.com/en/position/6841890213158258952/detail,1
6841890213158439176,jobs_bytedance,20220720011132,https://jobs.bytedance.com/en/position/6841890213158439176/detail,1
6843801540161390856,lifeattiktok,20250125071144,https://lifeattiktok.com/search/6843801540161390856?utm_campaign=Mobile-Growth-News&utm_medium=web&utm_source=Mobile_Growth_News_Issue_29,2
6843815932033452295,careers_tiktok,20210126021501,https://careers.tiktok.com/position/6843815932033452295/detail,1
6843942799873329416,careers_tiktok,20230321042536,https://careers.tiktok.com/position/6843942799873329416/detail,1
6847125607933020424,careers_tiktok,20210503075444,https://careers.tiktok.com/position/6847125607933020424/detail,1
6847356388894624013,lifeattiktok,20250506104240,https://lifeattiktok.com/search/6847356388894624013?spread=5MWH5CQ,2
6847451286951479560,jobs_bytedance,20220529100234,https://jobs.bytedance.com/en/position/6847451286951479560/detail,1
6847886159206009096,jobs_bytedance,20211207125746,https://jobs.bytedance.com/en/position/6847886159206009096/detail,1
6849176386050787598,jobs_bytedance,20241010054617,https://jobs.bytedance.com/en/position/6849176386050787598/detail?utm_source=Technology+Crossover+Ventures+job+board&utm_medium=getro.com&gh_src=Technology+Crossover+Ventures+job+board,1
6849262488186833159,careers_tiktok,20220929230044,https://careers.tiktok.com/position/6849262488186833159/detail,1
6850005799155632392,lifeattiktok,20250427034116,https://lifeattiktok.com/search/6850005799155632392,2
6851439684716497165,careers_tiktok,20220820033646,https://careers.tiktok.com/position/6851439684716497165/detail,1
6851953285978343694,careers_tiktok,20211208125711,https://careers.tiktok.com/position/6851953285978343694/detail,1
6852610429920315656,jobs_bytedance,20220719224813,https://jobs.bytedance.com/en/position/6852610429920315656/detail,1
6852620111438907655,jobs_bytedance,20220719233746,https://jobs.bytedance.com/en/position/6852620111438907655/detail,1
6852624145424140552,jobs_bytedance,20220720011124,https://jobs.bytedance.com/en/position/6852624145424140552/detail,1
6852626422192687373,jobs_bytedance,20220719231512,https://jobs.bytedance.com/en/position/6852626422192687373/detail,1
6852629882975996173,jobs_bytedance,20220720102230,https://jobs.bytedance.com/en/position/6852629882975996173/detail,1
6852631705439144205,jobs_bytedance,20220719224816,https://jobs.bytedance.com/en/position/6852631705439144205/detail,1
6852943438276806926,careers_tiktok,20220701052200,https://careers.tiktok.com/position/6852943438276806926/detail,1
6854004242807245070,jobs_bytedance,20220719230611,https://jobs.bytedance.com/en/position/6854004242807245070/detail,1
6854005883312261390,jobs_bytedance,20220720004037,https://jobs.bytedance.com/en/position/6854005883312261390/detail,1
6854006930445240584,jobs_bytedance,20220719225911,https://jobs.bytedance.com/en/position/6854006930445240584/detail,1
6854008973579110664,jobs_bytedance,20220719233754,https://jobs.bytedance.com/en/position/6854008973579110664/detail,1
6854008973579438344,jobs_bytedance,20220720075650,https://jobs.bytedance.com/en/position/6854008973579438344/detail,1
6854375052503271694,careers_tiktok,20210221050516,https://careers.tiktok.com/position/6854375052503271694/detail,1
6854376414046554375,careers_tiktok,20221004032614,https://careers.tiktok.com/position/6854376414046554375/detail,1
6854803752680884487,lifeattiktok,20251016012309,https://lifeattiktok.com/search/6854803752680884487,2
6855256406154103048,jobs_bytedance,20220526183510,https://jobs.bytedance.com/en/position/6855256406154103048/detail,1
6856588337290758413,careers_tiktok,20220715081103,https://careers.tiktok.com/position/6856588337290758413/detail,1
6856682386718427405,jobs_bytedance,20220811182708,https://jobs.bytedance.com/en/position/6856682386718427405/detail,1
6856728637074442503,lifeattiktok,20250404011718,https://lifeattiktok.com/search/6856728637074442503,4
6856963129541626120,careers_tiktok,20220508192053,https://careers.tiktok.com/position/6856963129541626120/detail,1
6857274187363813645,careers_tiktok,20221129154816,https://careers.tiktok.com/position/6857274187363813645/detail,1
6857397986046986510,careers_tiktok,20220427013545,https://careers.tiktok.com/position/6857397986046986510/detail,1
6857415676752316685,careers_tiktok,20221002163324,https://careers.tiktok.com/position/6857415676752316685/detail?utm_source=telegram.me&utm_medium=social&utm_campaign=tiktok-priglashaet-v-komandu-digital-mark,2
6857811529392589070,jobs_bytedance,20220719230616,https://jobs.bytedance.com/en/position/6857811529392589070/detail,1
6857812169519843592,jobs_bytedance,20220719233157,https://jobs.bytedance.com/en/position/6857812169519843592/detail,1
6857815021130434823,jobs_bytedance,20220719230615,https://jobs.bytedance.com/en/position/6857815021130434823/detail,1
6858107610982287623,lifeattiktok,20251231040652,https://lifeattiktok.com/search/6858107610982287623,1
6859173757338487047,careers_tiktok,20231101081312,https://careers.tiktok.com/position/6859173757338487047/detail?spread=5MWH5CQ,2
6859728777694873869,lifeattiktok,20260520041104,https://lifeattiktok.com/search/6859728777694873869,2
6860375226782976270,careers_tiktok,20210128152933,https://careers.tiktok.com/position/6860375226782976270/detail,2
6860927372020746503,careers_tiktok,20210411133601,https://careers.tiktok.com/position/6860927372020746503/detail,1
6862361793894336782,careers_tiktok,20210104140200,https://careers.tiktok.com/position/6862361793894336782/detail,1
6863478486973040910,lifeattiktok,20260421230913,https://lifeattiktok.com/search/6863478486973040910?source=datasciencejobs.com&utm_source=datasciencejobs.com,1
6864734207035721991,careers_tiktok,20210226214724,https://careers.tiktok.com/position/6864734207035721991/detail,1
6865041155626731784,careers_tiktok,20210903235052,https://careers.tiktok.com/position/6865041155626731784/detail,1
6865331938083227911,careers_tiktok,20220516155710,https://careers.tiktok.com/position/6865331938083227911/detail,1
